Bnb,MEANenv,Venv,SDenv,Essentiality,GlobalEssentiality,RMenv,SSenv,DMenv
b0733,8.327669007306897,1.0103115887621401,1.0051425713609687,Nonessential,Nonessential,0.6754176608028767,0.7154918709449231,0.2896507004160457
b2514,8.32784179342004,0.12682453503724891,0.35612432525348353,Essential,Essential,0.6754176608028767,0.7154972694805467,-0.3593729442270632
b3938,8.330466723188309,0.5093024276833401,0.7136542774224366,Nonessential,Nonessential,0.6639724307095891,0.715580006781981,-0.0019257293595443814
b2187,8.340574423625991,0.2907668661970719,0.5392280280151172,Nonessential,Essential,0.6639724307095891,0.7159112954210222,-0.176683267405905
b1539,8.34844830460254,0.3844102840136263,0.6200082935039065,Nonessential,Nonessential,0.6754176608028767,0.7161833528192026,-0.09617505931529613
b3460,8.34849747078353,7.862266351676228,2.803973315079198,Nonessential,Nonessential,0.6754176608028767,0.7161850901191401,2.087788224960058
b1854,8.354792737203152,0.5327752623648038,0.7299145582633654,Nonessential,Nonessential,0.6754176608028767,0.7164114873407305,0.013503070922634919
b2665,8.361088400846894,3.1271629298852583,1.768378616101557,Nonessential,Nonessential,0.6785596169442993,0.7166457488378066,1.0517328672637505
b1236,8.369587647733876,0.17965238874935271,0.4238542069501643,Nonessential,Nonessential,0.7136542774224366,0.716974473775465,-0.2931202668253007
b0072,8.37058720654655,6.117395994334244,2.4733370159228696,Nonessential,Nonessential,0.7136542774224366,0.7170140759639352,1.7563229399589344
b3388,8.372388879075043,0.19134968857182294,0.43743535359161695,Nonessential,Nonessential,0.6785596169442993,0.7170859588499202,-0.27965060525830326
b0726,8.373306427869739,1.4979477871395206,1.2239067722418733,Nonessential,Nonessential,0.7136542774224366,0.7171228149154599,0.5067839573264133
b0237,8.380949855475404,0.2941381705826341,0.5423450659705812,Nonessential,Nonessential,0.6785596169442993,0.71743633060538,-0.17509126463479885
b1642,8.39137681377532,0.33527207291645994,0.5790268326394382,Nonessential,Nonessential,0.6785596169442993,0.7178826901788837,-0.13885585753944552
b4144,8.393331755194486,0.4091978284468228,0.6396857263116185,Nonessential,Nonessential,0.6785596169442993,0.7179687719521858,-0.07828304564056732
b3555,8.395217126947236,4.353537229825561,2.0865131750903374,Nonessential,Nonessential,0.6754176608028767,0.7180525056050728,1.3684606694852646
b1004,8.399013079104705,4.3888229030792205,2.094951766289434,Nonessential,Nonessential,0.6754176608028767,0.718223221398923,1.376728544890511
b0329,8.400756570618231,3.9073817338628967,1.9767098254075879,Nonessential,Nonessential,0.6396857263116185,0.7183025844064973,1.2584072410010907
b2742,8.40733432110053,1.1809273894334624,1.0867048308687426,Nonessential,Nonessential,0.6754176608028767,0.7186073946349413,0.3680974362338013
b1123,8.41071611321062,0.37682686524184766,0.6138622526608455,Nonessential,Nonessential,0.6396857263116185,0.7187674210334194,-0.10490516837257391
b3742,8.410838659401964,0.5373437596610235,0.7330373521595087,Nonessential,Nonessential,0.6396857263116185,0.7187732621549713,0.014264090004537433
b2400,8.416835167950735,0.22566556750531983,0.4750427007178616,Essential,Essential,0.6288309190870761,0.7190626893312801,-0.24401998861341856
b2477,8.422023323130926,0.15638744609391464,0.39545852638919626,Nonessential,Nonessential,0.6396857263116185,0.7193187969368722,-0.3238602705476759
b4173,8.426008177270061,0.16908262478916883,0.4111965768208301,Nonessential,Nonessential,0.6288309190870761,0.7195190882796558,-0.3083225114588257
b0723,8.426817406931484,2.8379413689130772,1.6846190575062,Nonessential,Nonessential,0.6396857263116185,0.7195601426901278,0.9650589148160721
b1215,8.431948610914946,0.06708496981378723,0.25900766361979954,Essential,Essential,0.6785596169442993,0.719823445356327,-0.4608157817365275
b4059,8.436452706058196,0.34633671535083443,0.5885037938287522,Essential,Essential,0.6396857263116185,0.7200588113226091,-0.1315550174938569
b1091,8.43988082539844,0.4604431537475942,0.6785596169442993,Nonessential,Essential,0.6288309190870761,0.7202406064034587,-0.04168098945915932
b3006,8.446252961659207,1.4202582217633632,1.1917458713011608,Nonessential,Nonessential,0.6288309190870761,0.7205846144131939,0.47116125688796695
b2231,8.448856972153242,0.34801175270631346,0.5899252094175274,Essential,Essential,0.6288309190870761,0.7207274721815906,-0.13080226276406326
b0054,8.450289133478085,0.051614008962290264,0.2271871672482631,Essential,Nonessential,0.6138622526608455,0.7208066040663552,-0.4936194368180921
b0411,8.451301652586602,1.1561384689154595,1.0752387962287537,Nonessential,Nonessential,0.6288309190870761,0.7208627900449665,0.3543760061837873
b0194,8.45229263976684,0.34829944202959795,0.5901689944664985,Essential,Essential,0.6288309190870761,0.7209179742216193,-0.1307489797551208
b3029,8.453205152452295,0.47761468878352625,0.6910967289631216,Nonessential,Nonessential,0.6288309190870761,0.7209689571129256,-0.02987222814980406
b3042,8.454983721790592,0.3623153801900755,0.6019263910064714,Nonessential,Nonessential,0.6288309190870761,0.7210687911680392,-0.11914240016156785
b0168,8.459841155310682,0.21651224439532338,0.46530876243127356,Essential,Essential,0.6138622526608455,0.7213445580412154,-0.2560357956099419
b2507,8.467901947523698,0.6981308939500155,0.8355422753816921,Nonessential,Essential,0.6138622526608455,0.7218121575773547,0.1137301178043374
b3389,8.470079655414006,0.29138530323539025,0.539801170094499,Nonessential,Nonessential,0.6019263910064714,0.7219406021453424,-0.18213943205084338
b0163,8.500442720881232,0.6171121417507829,0.7855648552161577,Nonessential,Nonessential,0.6019263910064714,0.7238232305994048,0.06174162461675292
b3648,8.502753306762319,0.3954283247998968,0.6288309190870761,Essential,Essential,0.5991346549032447,0.723973371979222,-0.09514245289214585
b2027,8.514059158891786,0.6729697196871958,0.820347316499052,Nonessential,Nonessential,0.5991346549032447,0.7247216953968788,0.09562562110217321
b3067,8.522724929977388,0.18756076983230768,0.4330828671655203,Nonessential,Nonessential,0.5991346549032447,0.7253104451486465,-0.2922275779831262
b3170,8.52404049677151,0.8965190270962057,0.9468468868281744,Nonessential,Nonessential,0.5991346549032447,0.7254009609383515,0.22144592588982293
b3284,8.526244994828485,0.3407168318480225,0.5837095440782363,Nonessential,Nonessential,0.6019263910064714,0.7255533052390022,-0.1418437611607659
b0724,8.54102464965644,2.648128798285303,1.6273072230790666,Nonessential,Nonessential,0.6196961218447764,0.726596002233184,0.9007112208458826
b1661,8.545015740901833,1.8939458381520458,1.3762070477046853,Nonessential,Nonessential,0.6196961218447764,0.7268838570670809,0.6493231906376044
b3559,8.547553766971829,0.2687466622741829,0.5184078146345625,Nonessential,Essential,0.6288309190870761,0.7270682826015273,-0.2086604679669648
b3233,8.548974615157887,0.14214246058404753,0.3770178518108228,Nonessential,Nonessential,0.6316436547761224,0.7271719918949154,-0.3501541400840926
b1003,8.552270369476798,4.145018678301853,2.0359318943181406,Nonessential,Nonessential,0.6316436547761224,0.7274138275649549,1.3085180667531857
b3780,8.56002470044018,0.25792785432761084,0.5078659806756216,Nonessential,Nonessential,0.6316436547761224,0.7279897966744742,-0.22012381599885256
b3860,8.567639816700684,0.2709763401254626,0.5205538782157546,Nonessential,Nonessential,0.6316436547761224,0.7285648360348854,-0.20801095781913082
b2309,8.56887373195516,1.584902636443864,1.2589291625996533,Nonessential,Nonessential,0.6316436547761224,0.7286588811144081,0.5302702814852451
b0071,8.568884169638654,5.528076592669218,2.351186209696973,Nonessential,Nonessential,0.6316436547761224,0.7286596776685498,1.6225265320284232
b2959,8.57882974055174,0.21712865209839932,0.4659706558340335,Nonessential,Nonessential,0.6316436547761224,0.729426406031723,-0.2634557501976895
b0910,8.584014109186201,0.3589623347060301,0.5991346549032447,Nonessential,Essential,0.6316436547761224,0.7298320904236171,-0.13069743552037238
b4175,8.59239274969907,0.17779922789884975,0.4216624573030539,Nonessential,Nonessential,0.6429070076265196,0.7304961785746302,-0.3088337212715763
b0966,8.593022932254227,0.9713093482073336,0.9855502768541713,Nonessential,Nonessential,0.6659694025018883,0.730546540859199,0.2550037359949723
b0181,8.593968245285007,0.2675775297560698,0.5172789670536294,Essential,Essential,0.6429070076265196,0.7306221946558544,-0.21334322760222502
b1482,8.5985467828029,4.294254939809196,2.072258415306642,Nonessential,Nonessential,0.6429070076265196,0.730990422948346,1.3412679923582962
b1713,8.603685457987963,0.2780895715642283,0.5273419872949889,Essential,Essential,0.6429070076265196,0.7314072145643306,-0.20406522726934162
b0131,8.605103257912809,1.429732000632266,1.195714012894499,Nonessential,Nonessential,0.6659694025018883,0.731522854813536,0.464191158080963
b3729,8.627163489211847,0.3989737066189373,0.6316436547761224,Essential,Nonessential,0.6659694025018883,0.7333566214783024,-0.10171296670218
b0658,8.631763526952085,0.10499989291505703,0.3240368696846966,Nonessential,Nonessential,0.70832810705341,0.7337468299174971,-0.4097099602328005
b2699,8.631890675654134,0.38402328342945596,0.6196961218447764,Nonessential,Nonessential,0.70832810705341,0.7337576524013334,-0.11406153055655699
b2531,8.638339680677081,1.5220847552565298,1.233727990789108,Nonessential,Nonessential,0.70832810705341,0.7343091223883816,0.49941886840072647
b3929,8.640559232588908,0.501728707241867,0.70832810705341,Nonessential,Nonessential,0.70832810705341,0.734500062925104,-0.026171955871693964
b3461,8.651751004226607,0.6809529285071028,0.8251987206164966,Essential,Nonessential,0.6659694025018883,0.7354714687845672,0.08972725183192942
b2296,8.653072434909486,0.8978627821704664,0.9475562158365415,Nonessential,Nonessential,0.70832810705341,0.7355870898758814,0.2119691259606601
b3169,8.653314399062747,0.6626315964738642,0.8140218648622801,Essential,Essential,0.7966072587629456,0.7356082816997718,0.07841358316250835
b3705,8.653454339125648,0.8727578846821102,0.9342151169201397,Essential,Essential,0.70832810705341,0.7356205409165245,0.1985945760036152
b1175,8.66534437171811,0.3122612690620176,0.5588034261366135,Nonessential,Nonessential,0.70832810705341,0.736669785339216,-0.17786635920260252
b2914,8.66584439821589,0.3398110695593307,0.5829331604560944,Nonessential,Nonessential,0.7966072587629456,0.7367142338602339,-0.1537810734041395
b2617,8.670735511781771,0.41332942045528576,0.6429070076265196,Nonessential,Nonessential,0.7966072587629456,0.7371503484944117,-0.0942433408678921
b0026,8.683615147625359,0.17904796988589233,0.42314060297481776,Nonessential,Essential,0.7966072587629456,0.7383099470035304,-0.3151693440287126
b0811,8.68458577610739,2.122251212801288,1.456794842385601,Nonessential,Nonessential,0.8102682365508876,0.7383979723083399,0.718396870077261
b4384,8.689545111562476,0.44351524506872214,0.6659694025018883,Nonessential,Nonessential,0.8102682365508876,0.7388490756603164,-0.07287967315842814
b2924,8.693318626171115,1.7017957275749502,1.3045289293744888,Nonessential,Nonessential,0.8102682365508876,0.7391937984672184,0.5653351309072704
b2697,8.702142578616655,0.2559756501967018,0.5059403622925353,Nonessential,Essential,0.8102682365508876,0.7400047344404002,-0.2340643721478649
b3560,8.703707179063835,0.23392507378324692,0.4836580132523878,Essential,Essential,0.8102682365508876,0.7401492124943969,-0.25649119924200914
b1602,8.71411879989486,1.6426975990095762,1.2816776501950777,Nonessential,Nonessential,0.8102682365508876,0.7411157100493162,0.5405619401457615
b1818,8.71421836326111,1.276920645113765,1.130009134969167,Nonessential,Nonessential,0.8140218648622801,0.741124993898141,0.388884141071026
b2935,8.715283662223165,0.6345831247138146,0.7966072587629456,Nonessential,Nonessential,0.8102682365508876,0.7412243764066768,0.05538288235626876
b0428,8.717660840020411,1.5521896071581276,1.2458690168545519,Nonessential,Nonessential,0.8140218648622801,0.7414464594255799,0.504422557428972
b4493,8.719433993512336,1.0071779394966285,1.0035825524074382,Nonessential,Nonessential,0.8140218648622801,0.7416123922614587,0.2619701601459795
b3611,8.722397818102833,0.3061464323745141,0.5533050084487887,Nonessential,Nonessential,0.8140218648622801,0.7418902739787095,-0.18858526552992083
b1550,8.723753079407626,1.610380284139425,1.269007598140935,Nonessential,Nonessential,0.8102682365508876,0.742017556318713,0.526990041822222
b3287,8.726023326269516,0.2743509544662413,0.5237852178767947,Essential,Essential,0.8102682365508876,0.7422310707981845,-0.21844585292138985
b4367,8.729741103435238,3.1383621260939463,1.77154230152541,Nonessential,Nonessential,0.8032148496954462,0.7425815200448487,1.0289607814805612
b1819,8.738709201079207,1.2191491406121062,1.1041508685918362,Nonessential,Nonessential,0.7966072587629456,0.7434308084806523,0.36072006011118385
b0926,8.754002822516746,0.34848797581906166,0.5903287015037145,Nonessential,Nonessential,0.7966072587629456,0.7448910859671688,-0.15456238446345427
b4174,8.756145676326314,0.19707674673821776,0.44393326833908014,Nonessential,Nonessential,0.7808100000349518,0.7450968142492217,-0.30116354591014155
b3739,8.759137596130206,0.9382105393273947,0.9686126879859641,Nonessential,Nonessential,0.7966072587629456,0.7453844943000651,0.22322819368589897
b3180,8.776479153120157,0.6565346151632852,0.8102682365508876,Nonessential,Nonessential,0.7966072587629456,0.7470612746929148,0.06320696185797281
b4411,8.776585930816138,2.698953555983699,1.6428492188827613,Nonessential,Nonessential,0.7966072587629456,0.7470716454475825,0.8957775734351787
b2528,8.777805455472562,1.0287585248769782,1.0142773412025816,Nonessential,Nonessential,0.7966072587629456,0.7471901291710643,0.2670872120315173
b2323,8.784849888779997,0.5972173529729229,0.772798390896955,Essential,Essential,0.7808100000349518,0.7478758652614839,0.02492252563547115
b2891,8.785069362914278,0.26779111600165306,0.51748537757279,Nonessential,Nonessential,0.7808100000349518,0.7478972654653744,-0.23041188789258438
b3956,8.78814154870173,1.1930018225016432,1.0922462279640262,Nonessential,Nonessential,0.7808100000349518,0.748197044184453,0.34404918377957316
b3251,8.794615131618082,0.3384743066345817,0.5817854472523197,Essential,Essential,0.7808100000349518,0.7488300346484932,-0.16704458739617345
b0004,8.79745153974175,2.0114204215645826,1.4182455434672032,Nonessential,Nonessential,0.7966072587629456,0.7491079207029907,0.6691376227642125
b3414,8.804603225351554,0.7108020882962278,0.8430907948117022,Nonessential,Nonessential,0.7966072587629456,0.74980997341793,0.09328082139377225
b3035,8.812100411845192,0.1753576633215682,0.4187572844997066,Nonessential,Nonessential,0.7808100000349518,0.7505479749949115,-0.33179069049520493
b1817,8.813334410062005,1.4648494107144685,1.210309634231864,Nonessential,Nonessential,0.772798390896955,0.7506696357369836,0.45963999849488035
b2890,8.816941395755594,0.31564318782103856,0.5618213130711922,Nonessential,Essential,0.772798390896955,0.751025545602797,-0.1892042325316048
b1832,8.822008965859823,0.28818546530401223,0.5368290838842585,Nonessential,Nonessential,0.7592117899548386,0.7515262913724348,-0.21469720748817622
b0416,8.823340589010792,0.4933300552668117,0.7023745833006856,Nonessential,Essential,0.772798390896955,0.751658008065419,-0.04928342476473346
b0177,8.834365553966816,0.22142627921747218,0.4705595384406443,Essential,Nonessential,0.7592117899548386,0.7527505403184601,-0.2821910018778158
b2614,8.838110595638433,0.6451540947712783,0.8032148496954462,Essential,Nonessential,0.772798390896955,0.7531224221684408,0.05009242752700538
b0882,8.838233029112317,0.6096642561545815,0.7808100000349518,Nonessential,Nonessential,0.7592117899548386,0.7531345859053131,0.027675414129638698
b4376,8.848154679972485,3.8454049206992402,1.9609704028106187,Nonessential,Nonessential,0.7592117899548386,0.7541215078482145,1.206848894962404
b2573,8.850078295518125,0.5525142493812908,0.7433130224752496,Nonessential,Nonessential,0.7592117899548386,0.754313113356256,-0.011000090881006397
b0721,8.858794747482976,3.534386978884956,1.8799965369342986,Nonessential,Nonessential,0.772798390896955,0.7551822826966902,1.1248142542376085
b0471,8.876052291948067,0.25242193452840694,0.5024160970036757,Nonessential,Nonessential,0.7592117899548386,0.7569070036261674,-0.25449090662249163
b0893,8.89813017431742,0.2366622405361937,0.48647943485433554,Essential,Essential,0.7592117899548386,0.7591185510504992,-0.27263911619616366
b3347,8.90490317538069,0.5004926354622217,0.7074550413010156,Nonessential,Nonessential,0.7433130224752496,0.7597976266956662,-0.05234258539465064
b1782,8.91290114995731,0.57640254200643,0.7592117899548386,Nonessential,Nonessential,0.7230899756662235,0.760599638455303,-0.0013878485004643615
b0742,8.914777604965225,0.3099328339751358,0.5567161161446073,Nonessential,Nonessential,0.7175283504178867,0.7607878007248293,-0.20407168458022207
b1920,8.915032940642684,1.4886589360717826,1.2201061167258291,Nonessential,Nonessential,0.7175283504178867,0.7608134041379189,0.45929271258791027
b2595,8.91910307166162,0.20507689149296102,0.45285416139521234,Essential,Nonessential,0.7074550413010156,0.7612215075191702,-0.30836734612395783
b0435,8.921296007856409,1.237769227618257,1.112550775298933,Nonessential,Nonessential,0.7074550413010156,0.7614413641897986,0.3511094111091344
b3212,8.929307085482353,2.7888096614199034,1.6699729523018938,Nonessential,Nonessential,0.7023745833006856,0.762244300679285,0.9077286516226089
b3836,8.931315142949703,0.2393961873237388,0.48928129672381593,Nonessential,Nonessential,0.7023745833006856,0.7624454911642762,-0.27316419444046025
b2316,8.939631051642195,0.15349799423054722,0.39178820072910214,Essential,Essential,0.7074550413010156,0.7632782489746894,-0.3714900482455873
b3260,8.940156594743828,1.469676931958993,1.212302326962624,Nonessential,Nonessential,0.7074550413010156,0.7633308503672462,0.44897147659537784
b2287,8.940979067660786,0.3539909318013908,0.5949713705728964,Nonessential,Nonessential,0.7175283504178867,0.7634131642173225,-0.16844179364442613
b2572,8.941890930867784,0.6100135666642934,0.7810336527092117,Nonessential,Nonessential,0.7230899756662235,0.7635044139120599,0.017529238797151736
b4025,8.949875241420827,0.32635722676200907,0.5712768389861513,Nonessential,Nonessential,0.7433130224752496,0.764302882802894,-0.1930260438167427
b3098,8.95075531708251,1.5187138109262648,1.2323610716532167,Nonessential,Nonessential,0.7437541320632056,0.764390832318537,0.46797023933467974
b3179,8.95118886133139,0.3516183105033952,0.5929741229627101,Nonessential,Nonessential,0.7437541320632056,0.7644341532272089,-0.17146003026449874
b0003,8.963727962449815,2.012903769659752,1.4187683988797297,Nonessential,Nonessential,0.7437541320632056,0.7656855284803474,0.6530828703993823
b1667,8.963811338098527,0.5148469336534135,0.7175283504178867,Nonessential,Nonessential,0.7437541320632056,0.7656938380836247,-0.04816548766573803
b3207,8.966877720104858,1.1703813030944608,1.0818416256987253,Nonessential,Nonessential,0.7592117899548386,0.7659993351960912,0.3158422905026341
b2042,8.969517823007175,0.17373278553474483,0.4168126504015261,Nonessential,Nonessential,0.7592117899548386,0.7662621809917164,-0.3494495305901903
b3097,8.970635023555918,0.9365117893705602,0.9677353922279376,Nonessential,Nonessential,0.7595192936832013,0.7663733555133828,0.20136203671455477
b3168,8.976399691887343,0.5228591129089797,0.7230899756662235,Essential,Essential,0.7810336527092117,0.7669464819191478,-0.043856506252924365
b2780,8.988402036466393,0.3676972359504457,0.6063804382979762,Essential,Essential,0.8554499625748548,0.7681366499110581,-0.16175621161308196
b0426,8.991418476896218,0.3899027305511034,0.6244219170970086,Nonessential,Nonessential,0.9175997431939403,0.768435036707943,-0.14401311961093444
b2288,8.993440744702754,0.37978187103214583,0.6162644489439139,Nonessential,Nonessential,0.9677353922279376,0.7686349058638835,-0.15237045691996964
b2217,8.99672414803721,0.0929932212537736,0.30494789924472937,Nonessential,Nonessential,0.9175997431939403,0.7689591145332707,-0.46401121528854133
b0684,8.999558835089363,0.19579373190393237,0.44248585503260146,Essential,Essential,0.9677353922279376,0.7692387075434384,-0.3267528525108369
b1092,9.001845045546133,0.27144757979535844,0.5210063145446113,Essential,Essential,0.9677353922279376,0.7694639900570184,-0.24845767551240705
b1332,9.009141223245278,0.5531702089610924,0.7437541320632056,Nonessential,Nonessential,0.9175997431939403,0.7701816443619818,-0.026427512298776157
b0429,9.017340717874067,1.7183341310644928,1.3108524444286218,Nonessential,Nonessential,0.9175997431939403,0.7709856702785415,0.5398667741500803
b1656,9.021398193821922,3.3709811645015852,1.8360231928005661,Nonessential,Nonessential,0.9175997431939403,0.7713825247659647,1.0646406680346014
b3256,9.037675216625452,0.7317946384693206,0.8554499625748548,Essential,Essential,0.8554499625748548,0.7729673877844414,0.08248257479041343
b0928,9.038918083581702,0.576869557477029,0.7595192936832013,Nonessential,Nonessential,0.8554499625748548,0.7730879112806034,-0.013568617597402133
b2530,9.0392288583359,1.0488824334276543,1.0241496147671267,Nonessential,Nonessential,0.8554499625748548,0.7731180364865681,0.25103157828055866
b0729,9.05081976927034,1.7439578641822489,1.3205899682271742,Nonessential,Nonessential,0.8554499625748548,0.7742383037121767,0.5463516645149975
b0430,9.052094981205874,1.6488827953705705,1.2840883129172116,Nonessential,Nonessential,0.8439107960840921,0.7743611506405755,0.5097271622766361
b1603,9.067354130834918,1.8623738255278612,1.3646881788627985,Nonessential,Nonessential,0.8554499625748548,0.7758246226634236,0.5888635561993749
b1923,9.068196121144084,12.266539958092972,3.502362054113334,Nonessential,Nonessential,0.8439107960840921,0.775905015834289,2.726457038279045
b0728,9.073168801572603,1.9545117229859024,1.3980385270034237,Nonessential,Nonessential,0.8554499625748548,0.776379011512554,0.6216595154908697
b3213,9.073943788983856,2.6497847058830453,1.6278159312044607,Nonessential,Nonessential,0.8439107960840921,0.7764527594314431,0.8513631717730176
b2092,9.08391177667849,5.7553244005507205,2.399025719026522,Nonessential,Nonessential,0.8439107960840921,0.7773982626462036,1.6216274563803181
b3704,9.086641048602086,1.2616998500665415,1.1232541342307811,Essential,Essential,0.7595192936832013,0.7776561365558663,0.34559799767491484
b0727,9.086669229240995,1.5155352313132053,1.231070766167894,Nonessential,Nonessential,0.7595192936832013,0.7776587968846452,0.4534119692832487
b3764,9.089391778134416,0.8419892887095853,0.9175997431939403,Nonessential,Nonessential,0.8439107960840921,0.7779155889258073,0.13968415426813308
b0002,9.094077435509877,2.9636741884786972,1.7215325115950315,Nonessential,Nonessential,0.8439107960840921,0.7783564959944921,0.9431760156005394
b0460,9.106661530991316,0.5302880831149104,0.7282088183446492,Nonessential,Nonessential,0.8554499625748548,0.7795340125001644,-0.051325194155515175
b1761,9.107253239186655,3.120587072226125,1.7665183475486816,Nonessential,Nonessential,0.8554499625748548,0.7795891408058453,0.9869292067428364
b1795,9.116138572639331,3.634655240178767,1.9064771806079315,Nonessential,Nonessential,0.8554499625748548,0.7804143667181073,1.126062813889824
b4171,9.119214123429936,0.1874276668605322,0.4329291707202602,Nonessential,Nonessential,0.8554499625748548,0.7806988656529621,-0.3477696949327019
b1095,9.123646215579877,0.4537077429837836,0.6735783124357432,Nonessential,Nonessential,0.8554499625748548,0.7811078085925409,-0.10752949615679774
b3390,9.134884038882761,0.5003129656868806,0.707328046727175,Nonessential,Nonessential,0.8554499625748548,0.7821391582529534,-0.07481111152577846
b3916,9.138842439530956,0.39036542690724324,0.6247923070166943,Nonessential,Nonessential,0.8439107960840921,0.7825005299152219,-0.1577082228985276
b3229,9.152066276038381,0.15325620731088618,0.39147951071657144,Nonessential,Nonessential,0.8305679962131746,0.783700470061973,-0.3922209593454015
b0095,9.165856752087041,0.12160037661678559,0.34871245549418733,Essential,Essential,0.8305679962131746,0.7849397236141307,-0.43622726811994333
b0180,9.169109983469015,0.34695857822470194,0.5890318991571696,Essential,Essential,0.8305679962131746,0.7852302464248888,-0.19619834726771923
b2529,9.177021421962793,0.7121854317472861,0.8439107960840921,Nonessential,Nonessential,0.7847381110381484,0.7859338299990997,0.057976966084992476
b2942,9.18043051501139,2.571015116840521,1.603438529174262,Essential,Essential,0.7816496592222694,0.7862357216510858,0.8172028075231763
b1334,9.18116471448855,0.19133741216042208,0.4374213211086333,Nonessential,Nonessential,0.7678333920031993,0.7863006366333875,-0.34887931552475415
b0754,9.186909287443616,1.4124776451564622,1.1884770276098997,Nonessential,Nonessential,0.7282088183446492,0.7868072971991108,0.4016697304107889
b3981,9.204753950538832,0.41166286324474194,0.6416095878684653,Essential,Essential,0.7282088183446492,0.7883668799150186,-0.1467572920465533
b0930,9.205756666203346,0.28235480234977867,0.5313706826216316,Essential,Essential,0.707328046727175,0.7884538679449457,-0.2570831853233141
b0179,9.243216579765107,0.2214625822544919,0.47059811118882733,Essential,Essential,0.7039307004576368,0.7916532709280606,-0.32105515973923326
b0740,9.244256116059894,0.25789386407115783,0.5078325157679033,Nonessential,Nonessential,0.7039307004576368,0.7917406385624427,-0.28390812279453936
b3261,9.244422329357349,1.5528376186554569,1.2461290537723038,Nonessential,Nonessential,0.7039307004576368,0.7917546007319892,0.45437445304031454
b3178,9.247227402568697,0.248143116259081,0.49813965537696453,Essential,Nonessential,0.7039307004576368,0.7919899308893182,-0.2938502755123537
b3509,9.24989490849126,7.244647691369404,2.691588321302016,Nonessential,Nonessential,0.7039307004576368,0.7922131908721852,1.8993751304298307
b0474,9.251146818764518,0.6109761897622898,0.7816496592222694,Essential,Essential,0.7039307004576368,0.7923177918623734,-0.010668132640104022
b1831,9.25254964451182,0.29064252648167715,0.5391127214986464,Nonessential,Nonessential,0.7039307004576368,0.7924348656305353,-0.2533221441318889
b2687,9.258906619839241,0.6158139029157212,0.7847381110381484,Nonessential,Nonessential,0.7039307004576368,0.7929635638870076,-0.008225452848859227
b3203,9.26726951849486,0.2275871288241345,0.47706092779029236,Nonessential,Nonessential,0.707328046727175,0.7936544549977574,-0.3165935272074651
b3870,9.284520580987145,2.724587810379806,1.6506325485642788,Nonessential,Nonessential,0.7138947302386471,0.7950624496850958,0.855570098879183
b4255,9.297063477284587,0.41099392747012514,0.6410880808985027,Nonessential,Nonessential,0.7678333920031993,0.7960710975926064,-0.15498301669410375
b2910,9.306942475461195,0.6898431963335679,0.8305679962131746,Nonessential,Nonessential,0.7753479614560345,0.7968562535468424,0.033711742666332145
b3610,9.311963160888398,0.32075853460320997,0.5663554843057582,Nonessential,Nonessential,0.7753479614560345,0.7972520740818525,-0.23089658977609429
b2153,9.31461481791954,1.1252916984845938,1.0607976708517952,Essential,Nonessential,0.7816496592222694,0.7974602386589246,0.26333743219287065
b2478,9.319704865532154,0.11054959349404775,0.3324899900659383,Essential,Nonessential,0.7816496592222694,0.7978580890833147,-0.46536809901737636
b3982,9.320415842809405,0.3039961030868906,0.5513584161748968,Essential,Essential,0.7816496592222694,0.7979134776966226,-0.2465550615217258
b1654,9.328450016980806,0.5895681178751389,0.7678333920031993,Nonessential,Nonessential,0.7816496592222694,0.798536223092883,-0.030702831089683635
b0438,9.341976915239403,0.21635971463094442,0.4651448318867409,Nonessential,Nonessential,0.7847381110381484,0.7995713711443141,-0.3344265392575732
b3871,9.36679719473683,0.8507653646101212,0.9223694295726205,Nonessential,Nonessential,0.7847381110381484,0.8014254934993614,0.12094393607325904
b0437,9.369943594182212,0.1768838418506757,0.42057560776948977,Nonessential,Nonessential,0.7973953740630052,0.8016562121873649,-0.38108060441787517
b2480,9.387248298083954,0.4955184310467793,0.7039307004576368,Nonessential,Nonessential,0.7973953740630052,0.8029071282599475,-0.09897642780231064
b0197,9.400788779791807,1.7044609290588286,1.305550048469544,Nonessential,Nonessential,0.8146645350043004,0.8038641512647977,0.5016858972047462
b2175,9.404581987411786,1.30770469113081,1.1435491642823277,Nonessential,Nonessential,0.8146645350043004,0.8041287332501409,0.3394204310321868
b1739,9.42723214280528,3.0742711491980272,1.753359959962023,Nonessential,Nonessential,0.8146645350043004,0.8056756641135672,0.9476842958484559
b1101,9.432432199636134,1.109936720845859,1.0535353438997,Nonessential,Nonessential,0.8243029236540135,0.806022669772149,0.24751267412755096
b3783,9.441496610361643,0.63583938257708,0.7973953740630052,Nonessential,Essential,0.8243029236540135,0.8066201274310844,-0.009224753368079153
b0970,9.460161636878905,0.5096456858625108,0.7138947302386471,Nonessential,Nonessential,0.8305679962131746,0.8078202447903179,-0.09392551455167075
b1207,9.470418275077888,0.663678304593773,0.8146645350043004,Essential,Nonessential,0.8567007716208859,0.8084621594154034,0.006202375588896913
b0431,9.47735775785585,1.8505035435795396,1.3603321445807048,Nonessential,Nonessential,0.8905860717726155,0.8088892940753687,0.5514428505053361
b0880,9.48399622415728,4.465325048452682,2.1131315738620446,Nonessential,Nonessential,0.9223694295726205,0.8092924262930361,1.3038391475690085
