Bnb,Mean_log_gfp,SD_log_gfp,Mean_gfp,SD_gfp,Noise,PromoterEssentiality,TU_containing_EssentialGenes
b1295,0.98,0.1574102,10.22372,3.709654,-0.011318979999999999,nonessential,NA
b1297,1.225,0.2142459,19.054369999999999,10.060309999999999,0.053669830000000002,nonessential,NA
b1298,1.46,0.2159626,32.796800000000005,17.29496,0.053095700000000003,nonessential,NA
b1300,0.358,0.1852044,2.5049929999999998,1.1225240000000001,0.027804200000000001,nonessential,NA
b1303,1.549,0.1342244,37.072110000000002,11.38334,-0.00069833199999999997,nonessential,NA
b1305,0.455,0.1987357,3.1615129999999998,1.453605,0.0095183769999999997,nonessential,NA
b1308,0.815,0.1852242,7.109445,2.7999369999999999,-0.0034892579999999999,nonessential,NA
b1309,0.662,0.2537328,5.3921530000000004,3.3163100000000001,0.078538090000000005,nonessential,NA
b1319,0.36,0.1769537,2.5075059999999998,1.070044,0.0039741660000000003,nonessential,NA
b1320,0.46,0.2019153,3.188091,1.4842299999999999,0.014414079999999999,nonessential,NA
b1321,0.91,0.1758332,8.7199270000000002,3.303191,-0.0002532441,nonessential,NA
b1324,0.3088824,0.1679915,NA,NA,NA,nonessential,NA
b1325,0.62,0.1904837,4.5665480000000001,1.8615520000000001,-0.02201525,nonessential,NA
b1326,0.669,0.2096731,5.2180689999999998,2.3468930000000001,0.012535060000000001,nonessential,NA
b1327,0.591,0.1920131,4.2900650000000002,1.7986759999999999,-0.020273019999999999,nonessential,NA
b1328,0.993,0.1682029,10.62397,4.0565290000000003,0.001327876,nonessential,NA
b1330,1.02,0.1925369,11.6043,5.7192220000000002,0.02855866,nonessential,NA
b1331,0.425,0.1921037,2.9118949999999999,1.2914330000000001,0.005084051,nonessential,NA
b1333,1.586,0.1683417,41.596609999999998,17.206969999999998,0.02159987,nonessential,NA
b1341,0.387,0.186117,2.6510600000000002,1.1589510000000001,0.0099773699999999993,nonessential,NA
b1344,0.414,0.1843646,2.8253279999999998,1.1981809999999999,-0.0091647559999999996,nonessential,NA
b1346,0.705,0.1999744,5.6254569999999999,2.444534,0.0012578590000000001,nonessential,NA
b1350,1.066,0.1677304,12.5901,5.3839740000000003,0.0079965369999999997,nonessential,NA
b1351,0.3161851,0.1693561,NA,NA,NA,nonessential,NA
b1352,0.462,0.197175,3.2164069999999998,1.42428,0.0029406179999999999,nonessential,NA
b1353,0.373,0.1819954,2.5856880000000002,1.1215360000000001,0.0084529740000000003,nonessential,NA
b1355,0.3191155,0.1648732,NA,NA,NA,nonessential,NA
b1356,2.405,0.1213361,262.71839999999997,78.687200000000004,0.00082330930000000004,nonessential,NA
b1367,0.364,0.1798434,2.5189050000000002,1.0897600000000001,0.0093391429999999994,nonessential,NA
b1372,0.3118103,0.1661752,NA,NA,NA,nonessential,NA
b1374,0.549,0.2049204,3.9251459999999998,1.776748,0.0033951789999999999,nonessential,NA
b1376,1.638,0.1469727,46.08934,17.04561,0.0091372239999999993,nonessential,NA
b1377,0.3278784,0.1702968,NA,NA,NA,nonessential,NA
b1379,0.837,0.2136834,7.7161460000000002,3.7669549999999998,0.034413199999999998,nonessential,NA
b1380,1.049,0.1418046,11.838290000000001,3.8151920000000001,-0.018151,nonessential,NA
b1381,0.62,0.1884849,4.555993,1.8363849999999999,-0.025241059999999999,nonessential,NA
b1384,0.958,0.1653277,9.7286999999999999,3.5425490000000002,-0.0058032780000000003,nonessential,NA
b1385,0.606,0.2093185,4.5406560000000002,2.046881,0.0084201859999999996,nonessential,NA
b1399,1.161,0.1702521,15.663180000000001,6.3808040000000004,0.01546089,nonessential,NA
b1403,1.087,0.1772035,13.307169999999999,5.6569760000000002,0.017809990000000001,nonessential,NA
b1406,0.443,0.2285492,3.213514,1.805596,0.081563990000000003,nonessential,NA
b1407,0.736,0.1984346,5.9526339999999998,2.5044789999999999,0.0021730199999999999,nonessential,NA
b1408,0.506,0.2092483,3.5637530000000002,1.682928,0.016874989999999999,nonessential,NA
b1413,0.457,0.2115669,3.2384750000000002,1.6417459999999999,0.037302340000000003,nonessential,NA
b1414,0.557,0.188995,3.936766,1.59524,-0.025899459999999999,nonessential,NA
b1415,0.623,0.2113497,4.6773579999999999,2.1076039999999998,0.01191678,nonessential,NA
b1419,0.452,0.1982285,3.1514380000000002,1.434086,0.0083302710000000002,nonessential,NA
b1420,0.807,0.1912651,7.0006870000000001,2.9045519999999998,0.0027425499999999998,nonessential,NA
b1422,1.337,0.2004922,24.17342,11.678280000000001,0.042483170000000001,nonessential,NA
b1423,0.784,0.1925403,6.6238200000000003,2.777282,0.002015396,nonessential,NA
b1424,0.535,0.2027433,3.8064209999999998,1.7140629999999999,0.00098086500000000004,nonessential,NA
b1427,1.205,0.1900709,17.67726,8.2118509999999993,0.033736490000000001,nonessential,NA
b1428,0.975,0.2004141,10.405989999999999,4.7637340000000004,0.032159199999999999,nonessential,NA
b1431,1.28,0.1473403,20.42193,6.9316760000000004,0.001101143,nonessential,NA
b1432,1.135,0.1500402,14.54191,5.1053030000000001,-0.0034005289999999998,nonessential,NA
b1436,0.517,0.1895394,3.6147079999999998,1.530494,-0.021914869999999999,nonessential,NA
b1437,0.3544845,0.1794069,NA,NA,NA,nonessential,NA
b1439,0.726,0.1953644,5.8737969999999997,2.4162650000000001,-0.003203521,nonessential,NA
b1440,0.751,0.2172923,6.2897129999999999,2.99858,0.029382869999999998,nonessential,NA
b1445,1.619,0.1683852,44.645530000000001,19.486560000000001,0.021846609999999999,nonessential,NA
b1448,1.145,0.1336532,14.6722,4.4048299999999996,-0.0167198,nonessential,NA
b1449,0.691,0.205431,5.4781069999999996,2.4149039999999999,0.0069813460000000003,nonessential,NA
b1450,1.072,0.1671531,12.77289,5.065912,0.0075183860000000002,nonessential,NA
b1451,0.435,0.1975135,3.015625,1.3890849999999999,0.01478179,nonessential,NA
b1452,1.417,0.1407459,27.422280000000001,8.9091880000000003,0.0006222078,nonessential,NA
b1454,0.48,0.1965341,3.3450660000000001,1.5379769999999999,-0.001831491,nonessential,NA
b1455,0.3443846,0.1732542,NA,NA,NA,nonessential,NA
b1456,0.3295924,0.1721077,NA,NA,NA,nonessential,NA
b1458,0.716,0.2010496,5.7889980000000003,2.463009,0.0039044629999999999,nonessential,NA
b1462,0.432,0.1950672,3.0177239999999999,1.38096,0.009112251,nonessential,NA
b1463,0.641,0.1896747,4.7859220000000002,1.9261470000000001,-0.020263929999999999,nonessential,NA
b1464,1.091,0.1543423,13.061970000000001,4.9340020000000004,-0.0030278280000000002,nonessential,NA
b1468,0.493,0.212846,3.4978090000000002,1.678984,0.027860989999999999,nonessential,NA
b1469,0.474,0.2043168,3.3218320000000001,1.572619,0.01439906,nonessential,NA
b1472,0.3141204,0.1654527,NA,NA,NA,nonessential,NA
b1474,0.3450552,0.1799119,NA,NA,NA,nonessential,NA
b1477,1.352,0.171944,24.213229999999999,9.7873819999999991,0.021739069999999999,nonessential,NA
b1480,1.766,0.1706375,62.887279999999997,26.251760000000001,0.02380475,nonessential,NA
b1482,1.2,0.1626141,17.072880000000001,6.871791,0.01113898,nonessential,NA
b1491,1.358,0.1453981,23.999120000000001,8.195742000000001,0.0019330059999999999,nonessential,NA
b1492,0.861,0.1890421,7.9624079999999999,3.2907519999999999,0.00783938,nonessential,NA
b1496,0.883,0.1613921,8.1864670000000004,2.869974,-0.020991449999999998,nonessential,NA
b1499,0.687,0.2022925,5.3884350000000003,2.3739080000000001,0.0022429339999999998,nonessential,NA
b1501,0.419,0.1932568,2.9093209999999998,1.3613040000000001,0.010161740000000001,nonessential,NA
b1502,0.658,0.2041271,5.0542109999999996,2.2013799999999999,0.0027078979999999998,nonessential,NA
b1508,1.445,0.1719453,29.961600000000001,12.61562,0.022800190000000001,nonessential,NA
b1511,0.396,0.1859898,2.7145239999999999,1.2020960000000001,0.0047350530000000004,nonessential,NA
b1512,0.6,0.2054567,4.4402869999999997,2.007476,0.001743281,nonessential,NA
b1513,0.405,0.187866,2.7975819999999998,1.2454130000000001,0.0049138480000000002,nonessential,NA
b1519,1.033,0.1985841,12.03612,5.802327,0.035259529999999997,nonessential,NA
b1520,1.016,0.1383092,10.897180000000001,3.3150750000000002,-0.02586229,nonessential,NA
b1522,1.328,0.1527985,22.500859999999999,8.1641180000000002,0.0071081460000000001,nonessential,NA
b1524,0.3294684,0.1681309,NA,NA,NA,nonessential,NA
b1525,0.46,0.1999017,3.188269,1.459381,0.010066250000000001,nonessential,NA
b1526,1.092,0.1641869,13.273110000000001,4.9895170000000002,0.0062090749999999997,nonessential,NA
b1527,1.249,0.1318111,18.576519999999999,5.6218320000000004,-0.012039319999999999,nonessential,NA
b1528,0.521,0.1981133,3.6397819999999999,1.612314,-0.0069363000000000003,nonessential,NA
b1529,1.034,0.1601035,11.53215,4.2181649999999999,-0.0023975630000000001,nonessential,NA
b1530,0.57,0.2098633,4.1552230000000003,1.987611,0.01093828,nonessential,NA
b1533,0.824,0.2148782,7.4705599999999999,3.6326719999999999,0.034260659999999998,nonessential,NA
b1535,0.3069007,0.1619185,NA,NA,NA,nonessential,NA
b1536,0.409,0.1914807,2.8292160000000002,1.276518,0.010231509999999999,nonessential,NA
b1537,0.58,0.2036181,4.242864,1.882009,0.0001412994,nonessential,NA
b1538,1.441,0.1654299,29.963180000000001,12.191739999999999,0.017899930000000001,nonessential,NA
b1540,0.924,0.1773895,9.0997010000000014,3.7097020000000001,0.0026593609999999998,nonessential,NA
b1541,0.747,0.196641,6.1668269999999996,2.5834290000000002,0.0022308839999999998,nonessential,NA
b1542,0.3142863,0.1686089,NA,NA,NA,nonessential,NA
b1548,0.391,0.1897154,2.705419,1.2247729999999999,0.017815810000000001,nonessential,NA
b1549,1.019,0.1507,11.068680000000001,3.6422850000000002,-0.01272944,nonessential,NA
b1552,0.825,0.1920852,7.3419509999999999,3.0447389999999999,0.0064860309999999997,nonessential,NA
b1557,0.773,0.2161113,6.6274129999999998,3.2027800000000002,0.030232809999999999,nonessential,NA
b1565,0.3274164,0.1695417,NA,NA,NA,nonessential,NA
b1569,0.539,0.209746,3.8641369999999999,1.832743,0.013572829999999999,nonessential,NA
b1571,0.763,0.1970363,6.3821430000000001,2.7696139999999998,0.0043281029999999998,nonessential,NA
b1575,0.3323017,0.1711531,NA,NA,NA,nonessential,NA
b1577,0.3407697,0.1730782,NA,NA,NA,nonessential,NA
b1582,0.694,0.1982607,5.4620579999999999,2.3193700000000002,-0.0028204739999999999,nonessential,NA
b1583,1.479,0.1242894,31.29909,8.7183349999999997,-0.0092972620000000006,nonessential,NA
b1585,0.701,0.1935875,5.4941430000000002,2.2560020000000001,-0.0077430590000000001,nonessential,NA
b1587,0.295602,0.1596198,NA,NA,NA,nonessential,NA
b1593,0.566,0.2077612,4.0875820000000003,1.936097,0.0076361170000000004,nonessential,NA
b1594,0.889,0.1652458,8.2954410000000003,3.0145439999999999,-0.01551963,nonessential,NA
b1595,0.52,0.2010282,3.6882489999999999,1.6938789999999999,-0.001047007,nonessential,NA
b1596,0.821,0.1893327,7.2263799999999998,2.915127,0.002279086,nonessential,NA
b1597,0.3227279,0.1675207,NA,NA,NA,nonessential,NA
b1598,1.227,0.1568788,18.08839,6.5822260000000004,0.0072132960000000001,nonessential,NA
b1603,1.667,0.09756338,47.55142,10.361940000000001,-0.01990985,nonessential,NA
b1604,0.948,0.1480214,9.3579240000000006,3.127113,-0.02501194,nonessential,NA
b1605,0.661,0.1930348,5.0014560000000001,2.1464650000000001,-0.013708619999999999,nonessential,NA
b1607,0.78,0.1836118,6.5446859999999996,2.5848810000000002,-0.01008212,nonessential,NA
b1608,1.492,0.1316179,32.577620000000003,9.7417069999999999,-0.0035190489999999998,nonessential,NA
b1611,0.3326421,0.1713732,NA,NA,NA,nonessential,NA
b1612,1.464,0.1526554,30.942959999999999,11.80622,0.01002258,nonessential,NA
b1613,0.3152605,0.1664929,NA,NA,NA,nonessential,NA
b1614,1.173,0.1403316,15.716939999999999,5.0455350000000001,-0.0096072540000000008,nonessential,NA
b1615,0.3145579,0.1672833,NA,NA,NA,nonessential,NA
b1617,0.368,0.1816186,2.5565660000000001,1.102093,0.01192498,nonessential,NA
b1619,0.666,0.1985207,5.0932440000000003,2.1665719999999999,-0.0041842629999999997,nonessential,NA
b1620,0.724,0.1980353,5.8744480000000001,2.5700729999999998,0.00068326889999999999,nonessential,NA
b1621,0.703,0.2025404,5.6208179999999999,2.438218,0.0053035169999999998,nonessential,NA
b1623,0.956,0.2372356,10.48147,6.4212730000000002,0.069258940000000005,nonessential,NA
b1626,0.774,0.1682924,6.4060759999999997,2.27616,-0.031681550000000003,nonessential,NA
b1627,1.846,0.12939,73.609390000000005,25.175689999999999,0.00067548200000000004,nonessential,NA
b1634,0.421,0.1934195,2.8850410000000002,1.3036209999999999,0.0092331970000000003,nonessential,NA
b1635,1.16,0.1594172,15.394259999999999,5.6010799999999996,0.0059340490000000003,nonessential,NA
b1636,0.717,0.2013439,5.75549,2.516616,0.0040185100000000003,nonessential,NA
b1637,1.587,0.1000426,39.568269999999998,8.9373579999999997,-0.021239850000000001,essential,pdxH-tyrS-pdxY;tyrS-pdxY
b1638,1.194,0.1767401,16.96968,7.3791549999999999,0.022627319999999999,essential,pdxH-tyrS-pdxY
b1640,0.642,0.2010219,4.8443649999999998,2.1014379999999999,-0.003036618,nonessential,NA
b1641,1.088,0.151858,12.95007,4.6138599999999999,-0.0051064969999999998,nonessential,NA
b1642,1.341,0.1505188,23.271930000000001,8.4764150000000029,0.0059349119999999997,nonessential,NA
b1643,2.034,0.1855087,119.84950000000001,55.097490000000001,0.029751679999999999,nonessential,NA
b1646,1.055,0.1974417,12.5799,5.9663690000000003,0.034616000000000001,nonessential,NA
b1651,0.581,0.1952238,4.188618,1.7983210000000001,-0.0153671,nonessential,NA
b1652,1.155,0.1701736,15.413449999999999,6.2167320000000004,0.01519217,nonessential,NA
b1654,1.068,0.1581784,12.5381,4.7326389999999998,-0.001213712,nonessential,NA
b1655,1.449,0.1702049,30.22316,11.572290000000001,0.02146234,nonessential,NA
b1656,0.805,0.179073,6.878673,2.5700820000000002,-0.01244788,nonessential,NA
b1657,0.3552418,0.1763625,NA,NA,NA,nonessential,NA
b1659,0.444,0.1860307,3.0311590000000002,1.3062069999999999,-0.015819570000000002,nonessential,NA
b1661,1.691,0.1743443,52.952640000000002,22.48827,0.025690609999999999,nonessential,NA
b1663,0.947,0.1788025,9.5822060000000011,3.8190559999999998,0.0075739459999999998,nonessential,NA
b1664,0.726,0.1924873,5.8486469999999997,2.4523199999999998,-0.0073357530000000004,nonessential,NA
b1665,0.87,0.1724507,7.9992850000000004,3.1246130000000001,-0.01050501,nonessential,NA
b1667,0.661,0.1859836,4.9979069999999997,1.9587289999999999,-0.024298630000000002,nonessential,NA
b1668,0.785,0.2098595,6.8345079999999996,3.107081,0.023811209999999999,nonessential,NA
b1674,0.3205599,0.1696007,NA,NA,NA,nonessential,NA
b1675,1.073,0.1618159,12.60821,4.6205100000000003,0.0029339100000000001,nonessential,NA
b1676,1.377,0.1481531,25.203109999999999,8.7058370000000007,0.004617337,nonessential,NA
b1677,1.555,0.1412347,37.961359999999999,12.62731,0.003948961,nonessential,NA
b1689,0.375,0.1816944,2.5730780000000002,1.115667,0.0071136280000000003,nonessential,NA
b1690,0.622,0.198105,4.5976169999999996,1.9901279999999999,-0.0090050960000000006,nonessential,NA
b1694,0.3017251,0.1589459,NA,NA,NA,nonessential,NA
b1696,0.548,0.2023576,3.9216139999999999,1.7325079999999999,-0.001998845,nonessential,NA
b1697,0.36,0.1825327,2.5076830000000001,1.0788610000000001,0.020640829999999999,nonessential,NA
b1699,0.3006466,0.1613559,NA,NA,NA,nonessential,NA
b1702,1.451,0.1491128,29.859059999999999,11.063179999999999,0.0070126370000000004,nonessential,NA
b1704,1.201,0.1688281,17.20778,7.1398299999999999,0.016173460000000001,nonessential,NA
b1705,0.667,0.2087311,5.1412060000000004,2.304789,0.010899829999999999,nonessential,NA
b1706,0.7,0.2129402,5.6062149999999997,2.6329639999999999,0.01927829,nonessential,NA
b1707,1.213,0.1363067,17.107379999999999,5.3011949999999999,-0.01063561,nonessential,NA
b1708,1.438,0.1444082,28.99539,9.7545420000000007,0.003254205,nonessential,NA
b1711,0.51,0.1906601,3.5264920000000002,1.5212000000000001,-0.019200479999999999,nonessential,NA
b1714,0.3529336,0.176408,NA,NA,NA,nonessential,NA
b1715,2.026,0.1115394,110.0842,29.830780000000001,-0.0067084370000000003,essential,pheMST-ihfA;rplT-pheM;thrS-infC-rpmI-rplT-pheMST-ihfA
b1716,0.386,0.1856213,2.6627190000000001,1.173924,0.01059118,essential,infC-rpmI-rplT;rplT;rplT-pheM;rpmI-rplT;thrS-infC-rpmI-rplT-pheMST-ihfA
b1717,0.449,0.1956585,3.1089519999999999,1.4040459999999999,0.0049229290000000004,essential,infC-rpmI-rplT;rpmI-rplT;thrS-infC-rpmI-rplT-pheMST-ihfA
b1723,1.018,0.1710572,11.17689,4.3133109999999997,0.0068048529999999996,nonessential,NA
b1725,0.532,0.2204223,3.851432,1.9138109999999999,0.03325612,nonessential,NA
b1727,0.756,0.1771328,6.1420339999999998,2.326587,-0.02304877,nonessential,NA
b1729,1.381,0.1269541,25.123429999999999,7.4440080000000002,-0.01049143,nonessential,NA
b1732,0.592,0.2040501,4.3476590000000002,1.949047,3.0764569999999998e-05,nonessential,NA
b1736,0.3185776,0.1678678,NA,NA,NA,nonessential,NA
b1739,1.151,0.1747926,15.30724,6.337294,0.019351340000000002,nonessential,NA
b1740,0.412,0.18675,2.8363339999999999,1.254248,-0.00098631489999999994,essential,nadE
b1743,0.3273854,0.1705023,NA,NA,NA,nonessential,NA
b1748,0.425,0.192058,2.939047,1.301488,0.005084051,nonessential,NA
b1749,1.041,0.1323153,11.57034,3.5309240000000002,-0.02862725,nonessential,NA
b1750,0.647,0.1929974,4.8740959999999998,2.0221450000000001,-0.015054629999999999,nonessential,NA
b1758,0.419,0.1928935,2.9020929999999998,1.291563,0.010161740000000001,nonessential,NA
b1759,0.522,0.1911409,3.6428739999999999,1.5216780000000001,-0.020463840000000001,nonessential,NA
b1764,0.866,0.1738258,7.9601189999999997,3.1176330000000001,-0.0088143349999999995,nonessential,NA
b1765,1.182,0.138777,15.95538,5.2032499999999997,-0.0099034520000000001,nonessential,NA
b1766,0.75,0.1668238,6.025023,2.1173489999999999,-0.037378740000000001,nonessential,NA
b1767,1.148,0.1301511,14.78436,4.4540810000000004,-0.01997761,nonessential,NA
b1769,0.2934769,0.1593404,NA,NA,NA,nonessential,NA
b1770,1.192,0.178656,16.995000000000001,7.2446510000000002,0.024243899999999999,nonessential,NA
b1776,0.426,0.197911,2.9651179999999999,1.371524,0.018737489999999999,nonessential,NA
b1778,1.741,0.1195726,57.07734,16.55416,-0.0054179939999999998,nonessential,NA
b1781,0.634,0.1995719,4.7887919999999999,2.0582959999999999,-0.0051203749999999999,nonessential,NA
b1782,1.11,0.1544396,13.631360000000001,4.8340550000000002,-0.0015825290000000001,nonessential,NA
b1784,0.3509293,0.1776122,NA,NA,NA,nonessential,NA
b1788,0.569,0.1991006,4.0930460000000002,1.7869139999999999,-0.0083388179999999996,nonessential,NA
b1789,0.474,0.1900151,3.2578040000000001,1.390293,-0.015136800000000001,nonessential,NA
b1790,0.838,0.1822314,7.4727410000000001,2.9390580000000002,-0.0036686129999999998,nonessential,NA
b1793,0.761,0.1963936,6.3187920000000002,2.62425,0.002750087,nonessential,NA
b1794,1.576,0.1328327,39.252940000000002,12.49305,-0.00069559159999999995,nonessential,NA
b1798,0.639,0.2071006,4.8368029999999997,2.2234980000000002,0.006155977,nonessential,NA
b1799,0.992,0.1511035,10.368080000000001,3.4613499999999999,-0.015916019999999999,nonessential,NA
b1800,0.358,0.1811012,2.4899249999999999,1.0750189999999999,0.016631010000000002,nonessential,NA
b1801,0.421,0.1899679,2.906908,1.284125,0.0021073070000000001,nonessential,NA
b1803,0.3510566,0.1755285,NA,NA,NA,nonessential,NA
b1804,0.492,0.2024117,3.4466709999999998,1.589939,0.0057627640000000001,nonessential,NA
b1807,1.338,0.1261045,22.674099999999999,6.5583879999999999,-0.01282529,essential,tsaB-yeaY
b1808,1.435,0.1838688,29.63711,12.76923,0.03105602,nonessential,NA
b1809,1.121,0.1400628,13.89865,4.594036,-0.01329408,nonessential,NA
b1811,0.533,0.1952831,3.7378230000000001,1.622609,-0.01381726,nonessential,NA
b1814,0.649,0.1944492,4.9120900000000001,2.0352709999999998,-0.0133308,nonessential,NA
b1815,0.937,0.207575,9.68093,4.5551180000000002,0.037355239999999998,nonessential,NA
b1816,0.706,0.1920026,5.5546110000000004,2.2569949999999999,-0.0099620360000000005,nonessential,NA
b1817,1.26,0.1623916,19.379549999999998,7.4290770000000004,0.0122944,nonessential,NA
b1818,0.409,0.1885388,2.8003010000000002,1.2050419999999999,0.0053415340000000002,nonessential,NA
b1822,0.618,0.2037404,4.5848149999999999,1.9903439999999999,0.00049422170000000001,nonessential,NA
b1824,1.56,0.1594855,38.70693,14.645429999999999,0.015592679999999999,nonessential,NA
b1825,1.04,0.158086,11.7532,4.6280950000000001,-0.0037472349999999998,nonessential,NA
b1827,1.103,0.141679,13.366720000000001,4.5032540000000001,-0.012979050000000001,nonessential,NA
b1828,1.009,0.1639868,10.94848,3.991069,-0.00098649470000000011,nonessential,NA
b1829,1.584,0.1134745,39.651629999999997,10.081160000000001,-0.013139380000000001,nonessential,NA
b1831,1.703,0.112781,52.205660000000002,15.03623,-0.01013728,nonessential,NA
b1832,1.163,0.1453021,15.27065,5.0905389999999997,-0.0059479340000000002,nonessential,NA
b1833,0.56,0.1978804,3.9763480000000002,1.7194970000000001,-0.0098547059999999995,nonessential,NA
b1835,0.677,0.1883374,5.1860650000000001,2.0848949999999999,-0.019387669999999999,nonessential,NA
b1838,0.419,0.1933002,2.8827829999999999,1.3008090000000001,0.010161740000000001,nonessential,NA
b1841,1.026,0.1463799,11.23555,3.7618170000000002,-0.016830729999999999,nonessential,NA
b1845,1.569,0.1463128,39.305370000000003,13.38429,0.007426541,nonessential,NA
b1846,0.601,0.1985208,4.4307350000000003,1.9075709999999999,-0.0082307809999999995,nonessential,NA
b1848,0.989,0.1778098,10.602349999999999,4.264996,0.01100931,nonessential,NA
b1849,1.005,0.1794382,11.056290000000001,4.9629729999999999,0.01352093,nonessential,NA
b1851,0.3287089,0.1724612,NA,NA,NA,nonessential,NA
b1855,0.786,0.2392379,7.133426,4.6430879999999997,0.060819089999999999,nonessential,NA
b1857,0.994,0.1580342,10.567069999999999,3.6370969999999998,-0.0086261259999999996,nonessential,NA
b1858,0.735,0.1924177,5.9791699999999999,2.4619520000000001,-0.0061158610000000002,nonessential,NA
b1861,1.202,0.1440558,16.778649999999999,5.8294189999999997,-0.0045909549999999999,nonessential,NA
b1862,0.3386187,0.1678823,NA,NA,NA,nonessential,NA
b1865,0.393,0.1860349,2.6949100000000001,1.1977990000000001,0.0064271440000000001,nonessential,NA
b1873,0.3367204,0.170391,NA,NA,NA,nonessential,NA
b1874,0.3160121,0.1670394,NA,NA,NA,nonessential,NA
b1875,1.204,0.1205757,16.611789999999999,4.6059710000000003,-0.023591580000000001,nonessential,NA
b1886,0.46,0.196699,3.2076470000000001,1.4494050000000001,0.0035445149999999998,nonessential,NA
b1890,0.423,0.1879589,2.922339,1.268764,-0.003495279,nonessential,NA
b1897,1.086,0.2044838,13.65227,6.5075960000000004,0.042610080000000002,nonessential,NA
b1906,0.748,0.1952887,6.1580329999999996,2.5423010000000001,-0.00031295999999999999,nonessential,NA
b1907,1.314,0.1411723,21.685320000000001,7.3864599999999996,-0.0023832720000000001,nonessential,NA
b1910,0.2960635,0.1586577,NA,NA,NA,nonessential,NA
b1913,0.3261197,0.1659612,NA,NA,NA,nonessential,NA
b1914,0.961,0.1523586,9.5769970000000004,3.216329,-0.018956899999999999,nonessential,NA
b1915,0.421,0.1856464,2.8970940000000001,1.243673,-0.0073938809999999997,nonessential,NA
b1920,1.968,0.1041576,95.697760000000002,23.522069999999999,-0.011339770000000001,nonessential,NA
b1922,0.3282201,0.172445,NA,NA,NA,nonessential,NA
b1923,0.3260495,0.170193,NA,NA,NA,nonessential,NA
b1927,0.534,0.198596,3.7584140000000001,1.657564,-0.0064053030000000002,nonessential,NA
b1937,0.489,0.2177781,3.5256110000000001,1.909915,0.03914405,nonessential,NA
b1938,0.3289141,0.1747404,NA,NA,NA,nonessential,NA
b1944,0.3532445,0.1869276,NA,NA,NA,nonessential,NA
b1951,0.763,0.2047763,6.4613189999999996,2.970996,0.01481303,nonessential,NA
b1954,2.407,0.1133923,263.20440000000002,69.503879999999995,-0.0024840579999999999,nonessential,NA
b1955,1.43,0.1774862,29.197479999999999,12.10521,0.02613658,nonessential,NA
b1956,0.548,0.2068473,3.8929649999999998,1.7837449999999999,0.0071252420000000004,nonessential,NA
b1961,0.992,0.1687486,10.45833,4.1468119999999997,0.002229146,nonessential,NA
b1966,0.66,0.20535,5.049309,2.2588659999999998,0.0043722140000000001,nonessential,NA
b1969,1.709,0.1417511,54.169240000000002,19.05312,0.0069497999999999999,nonessential,NA
b1970,0.464,0.1966741,3.2097389999999999,1.4562379999999999,0.002352037,nonessential,NA
b1971,0.552,0.2091028,4.0132029999999999,1.8844829999999999,0.01041278,nonessential,NA
b1974,0.751,0.189008,6.145391,2.4552589999999999,-0.0079007520000000005,nonessential,NA
b1975,2.394,0.1020114,254.34780000000001,62.108400000000003,-0.0072029149999999998,nonessential,NA
b1976,0.854,0.1651188,7.6353220000000004,2.7334960000000001,-0.021209660000000002,nonessential,NA
b1978,0.3214049,0.1665618,NA,NA,NA,nonessential,NA
b1981,0.869,0.1887428,8.129760000000001,3.3170950000000001,0.0089035380000000008,nonessential,NA
b1982,1.211,0.1337895,17.06277,5.1815090000000001,-0.0123959,nonessential,NA
b1985,0.2963291,0.1587677,NA,NA,NA,nonessential,NA
b1988,0.936,0.1766802,9.4235830000000007,3.7851020000000002,0.0041494870000000003,nonessential,NA
b1989,0.3235761,0.1702898,NA,NA,NA,nonessential,NA
b1990,0.638,0.1984518,4.7815729999999999,1.997657,-0.0079996979999999995,nonessential,NA
b1993,0.937,0.1573255,9.2013049999999996,3.2251859999999999,-0.01707378,nonessential,NA
b1994,0.601,0.211098,4.4271599999999998,2.0577269999999999,0.01173594,nonessential,NA
b1997,1.094,0.174061,13.383229999999999,5.5064130000000002,0.015490769999999999,nonessential,NA
b1998,0.494,0.2076901,3.4773499999999999,1.6446130000000001,0.01748334,nonessential,NA
b2000,0.3417831,0.1955562,NA,NA,NA,nonessential,NA
b2001,0.544,0.2066954,3.8960650000000001,1.773706,0.0074950599999999996,nonessential,NA
b2004,0.3300868,0.1691979,NA,NA,NA,nonessential,NA
b2005,0.3186017,0.1683386,NA,NA,NA,nonessential,NA
b2007,1.311,0.1303864,21.40935,6.4018170000000003,-0.010874119999999999,nonessential,NA
b2008,1.896,0.1573685,84.145989999999998,34.854019999999998,0.015746,nonessential,NA
b2009,0.749,0.1967405,6.1649789999999998,2.5755729999999999,0.0024909620000000002,nonessential,NA
b2011,0.643,0.2010817,4.8560470000000002,2.1269529999999999,-0.0029690739999999999,nonessential,NA
b2013,1.354,0.1658803,24.254480000000001,9.4710150000000013,0.017333310000000001,nonessential,NA
b2018,2.206,0.1371757,169.55549999999999,56.401310000000002,0.006420406,nonessential,NA
b2027,1.965,0.1395544,97.580770000000001,34.785120000000006,0.0069454340000000003,nonessential,NA
b2028,0.669,0.2085986,5.2094630000000004,2.346644,0.011040289999999999,nonessential,NA
b2029,1.478,0.146806,31.700479999999999,11.01937,0.0062319940000000002,nonessential,NA
b2039,2.337,0.1119023,224.7946,58.202760000000005,-0.0035885190000000001,nonessential,NA
